date,product_id,warehouse,stock_level,daily_demand,units_ordered,lead_time_days,unit_cost,days_of_supply,stockout_risk
2024-03-27,PROD0047,WH-SOUTH,505,420,252,5,48.38,1.2,1
2024-03-28,PROD0047,WH-SOUTH,317,392,287,14,25.05,0.8,1
2024-03-29,PROD0047,WH-EAST,405,252,117,11,135.62,1.6,1
2024-03-30,PROD0047,WH-EAST,818,365,93,13,86.57,2.2,1
2024-03-31,PROD0047,WH-NORTH,964,329,8,9,76.01,2.9,1
2024-04-01,PROD0047,WH-SOUTH,583,282,88,9,123.32,2.1,1
2024-04-02,PROD0047,WH-EAST,595,394,196,6,34.72,1.5,1
2024-04-03,PROD0047,WH-EAST,534,368,190,7,136.19,1.5,1
2024-04-04,PROD0047,WH-NORTH,0,272,272,13,10.57,0.0,1
2024-04-05,PROD0047,WH-NORTH,984,474,146,14,114.84,2.1,1
2024-04-06,PROD0047,WH-SOUTH,980,254,0,8,150.96,3.9,0
2024-04-07,PROD0047,WH-EAST,578,371,179,7,119.35,1.6,1
2024-04-08,PROD0047,WH-SOUTH,741,399,152,13,64.45,1.9,1
2024-04-09,PROD0047,WH-NORTH,722,401,161,4,107.82,1.8,1
2024-04-10,PROD0047,WH-NORTH,927,330,21,8,141.22,2.8,1
2024-04-11,PROD0047,WH-SOUTH,909,382,79,3,68.7,2.4,1
2024-04-12,PROD0047,WH-NORTH,362,273,153,5,195.56,1.3,1
2024-04-13,PROD0047,WH-NORTH,919,368,62,13,196.55,2.5,1
2024-04-14,PROD0047,WH-EAST,348,454,338,2,44.91,0.8,1
2024-04-15,PROD0047,WH-EAST,664,396,175,3,112.9,1.7,1
2024-04-16,PROD0047,WH-NORTH,847,344,62,4,77.11,2.5,1
2024-04-17,PROD0047,WH-EAST,192,406,342,10,62.33,0.5,1
2024-04-18,PROD0047,WH-SOUTH,805,306,38,7,87.16,2.6,1
2024-04-19,PROD0047,WH-SOUTH,986,350,22,6,66.96,2.8,1
2024-04-20,PROD0047,WH-SOUTH,290,353,257,5,63.63,0.8,1
2024-04-21,PROD0047,WH-SOUTH,442,300,153,5,43.46,1.5,1
2024-04-22,PROD0047,WH-SOUTH,907,320,18,2,59.18,2.8,1
2024-04-23,PROD0047,WH-NORTH,558,359,173,3,192.49,1.6,1
2024-04-24,PROD0047,WH-NORTH,0,383,383,9,116.93,0.0,1
2024-04-25,PROD0047,WH-NORTH,1017,359,20,14,95.11,2.8,1
2024-04-26,PROD0047,WH-EAST,296,341,243,14,93.0,0.9,1
2024-04-27,PROD0047,WH-SOUTH,1019,274,0,8,123.46,3.7,0
2024-04-28,PROD0047,WH-NORTH,268,306,217,12,86.57,0.9,1
2024-04-29,PROD0047,WH-NORTH,844,421,140,9,66.53,2.0,1
2024-04-30,PROD0047,WH-SOUTH,244,440,359,9,104.33,0.6,1
2024-05-01,PROD0047,WH-EAST,506,285,117,3,89.39,1.8,1
2024-05-02,PROD0047,WH-EAST,761,553,300,9,19.95,1.4,1
2024-05-03,PROD0047,WH-SOUTH,911,225,0,9,71.5,4.0,0
2024-05-04,PROD0047,WH-NORTH,372,294,170,12,187.41,1.3,1
2024-05-05,PROD0047,WH-EAST,564,277,89,11,121.2,2.0,1
2024-05-06,PROD0047,WH-SOUTH,509,374,205,2,53.26,1.4,1
2024-05-07,PROD0047,WH-SOUTH,312,439,335,9,69.85,0.7,1
2024-05-08,PROD0047,WH-SOUTH,888,317,21,10,137.16,2.8,1
2024-05-09,PROD0047,WH-EAST,735,449,204,6,163.28,1.6,1
2024-05-10,PROD0047,WH-NORTH,462,362,208,3,162.47,1.3,1
2024-05-11,PROD0047,WH-NORTH,876,292,0,11,134.85,3.0,0
2024-05-12,PROD0047,WH-SOUTH,651,363,146,9,8.11,1.8,1
2024-05-13,PROD0047,WH-EAST,453,442,291,11,74.2,1.0,1
2024-05-14,PROD0047,WH-NORTH,539,300,121,10,68.89,1.8,1
2024-05-15,PROD0047,WH-SOUTH,376,327,202,6,118.72,1.1,1
2024-05-16,PROD0047,WH-SOUTH,606,542,340,11,7.4,1.1,1
2024-05-17,PROD0047,WH-EAST,844,216,0,8,110.48,3.9,0
2024-05-18,PROD0047,WH-EAST,877,305,13,13,199.17,2.9,1
2024-05-19,PROD0047,WH-SOUTH,698,375,143,9,141.92,1.9,1
2024-05-20,PROD0047,WH-NORTH,534,330,152,10,198.93,1.6,1
2024-05-21,PROD0047,WH-SOUTH,856,352,67,13,197.74,2.4,1
2024-05-22,PROD0047,WH-EAST,793,374,110,8,32.53,2.1,1
2024-05-23,PROD0047,WH-EAST,899,312,13,2,117.01,2.9,1
2024-05-24,PROD0047,WH-SOUTH,362,389,269,14,93.83,0.9,1
2024-05-25,PROD0047,WH-NORTH,334,289,178,4,49.27,1.2,1
2024-05-26,PROD0047,WH-NORTH,945,397,82,11,13.83,2.4,1
2024-05-27,PROD0047,WH-SOUTH,891,525,228,2,20.15,1.7,1
2024-05-28,PROD0047,WH-SOUTH,859,412,126,6,5.02,2.1,1
2024-05-29,PROD0047,WH-NORTH,383,387,260,6,94.38,1.0,1
2024-05-30,PROD0047,WH-NORTH,449,263,114,2,73.66,1.7,1
2024-05-31,PROD0047,WH-SOUTH,792,415,151,12,109.97,1.9,1
2024-06-01,PROD0047,WH-NORTH,681,311,84,2,82.7,2.2,1
2024-06-02,PROD0047,WH-EAST,628,317,108,7,186.17,2.0,1
2024-06-03,PROD0047,WH-NORTH,484,339,178,4,81.27,1.4,1
2024-06-04,PROD0047,WH-SOUTH,281,457,364,11,95.07,0.6,1
2024-06-05,PROD0047,WH-EAST,182,320,260,14,22.95,0.6,1
2024-06-06,PROD0047,WH-SOUTH,929,281,0,11,147.79,3.3,0
2024-06-07,PROD0047,WH-NORTH,446,320,172,7,22.0,1.4,1
2024-06-08,PROD0047,WH-SOUTH,990,317,0,10,169.81,3.1,0
2024-06-09,PROD0047,WH-EAST,807,399,130,2,152.21,2.0,1
2024-06-10,PROD0047,WH-EAST,597,333,134,3,130.57,1.8,1
2024-06-11,PROD0047,WH-EAST,426,319,177,7,12.24,1.3,1
2024-06-12,PROD0047,WH-NORTH,575,424,233,5,38.85,1.4,1
2024-06-13,PROD0047,WH-NORTH,483,356,195,11,95.76,1.4,1
2024-06-14,PROD0047,WH-EAST,546,296,114,11,174.92,1.8,1
2024-06-15,PROD0047,WH-EAST,334,296,185,8,114.29,1.1,1
2024-06-16,PROD0047,WH-EAST,653,252,35,13,189.79,2.6,1
2024-06-17,PROD0047,WH-SOUTH,919,322,16,12,118.62,2.9,1
2024-06-18,PROD0047,WH-EAST,486,202,40,3,147.89,2.4,1
2024-06-19,PROD0047,WH-EAST,594,366,168,8,49.87,1.6,1
2024-06-20,PROD0047,WH-EAST,818,296,24,10,54.13,2.8,1
2024-06-21,PROD0047,WH-NORTH,825,300,25,6,128.31,2.8,1
2024-06-22,PROD0047,WH-EAST,926,270,0,8,162.95,3.4,0
2024-06-23,PROD0047,WH-NORTH,779,284,25,8,86.12,2.7,1
2024-06-24,PROD0047,WH-EAST,196,305,240,7,49.3,0.6,1
2024-06-25,PROD0047,WH-NORTH,558,321,135,8,175.37,1.7,1
2024-06-26,PROD0047,WH-NORTH,288,353,257,14,64.69,0.8,1
2024-06-27,PROD0047,WH-NORTH,789,467,204,12,135.22,1.7,1
2024-06-28,PROD0047,WH-SOUTH,685,390,162,10,157.67,1.8,1
2024-01-01,PROD0048,WH-NORTH,746,223,0,4,60.23,3.3,0
2024-01-02,PROD0048,WH-NORTH,688,227,0,8,112.48,3.0,0
2024-01-03,PROD0048,WH-EAST,585,338,143,6,104.21,1.7,1
2024-01-04,PROD0048,WH-NORTH,392,216,86,12,127.0,1.8,1
2024-01-05,PROD0048,WH-NORTH,161,271,218,7,20.97,0.6,1
2024-01-06,PROD0048,WH-SOUTH,156,239,187,8,159.09,0.7,1
2024-01-07,PROD0048,WH-NORTH,370,210,87,6,110.53,1.8,1
2024-01-08,PROD0048,WH-SOUTH,714,280,42,6,66.46,2.5,1
2024-01-09,PROD0048,WH-EAST,271,249,159,13,182.68,1.1,1
2024-01-10,PROD0048,WH-NORTH,0,124,124,10,192.56,0.0,1
2024-01-11,PROD0048,WH-EAST,704,353,119,8,182.32,2.0,1
2024-01-12,PROD0048,WH-NORTH,721,279,39,13,103.99,2.6,1
2024-01-13,PROD0048,WH-NORTH,597,210,11,4,111.07,2.8,1
2024-01-14,PROD0048,WH-NORTH,324,294,186,4,48.7,1.1,1
2024-01-15,PROD0048,WH-EAST,706,317,82,10,130.51,2.2,1
2024-01-16,PROD0048,WH-SOUTH,555,234,49,13,179.22,2.4,1
2024-01-17,PROD0048,WH-SOUTH,152,330,280,14,166.44,0.5,1
2024-01-18,PROD0048,WH-SOUTH,388,342,213,13,187.31,1.1,1
2024-01-19,PROD0048,WH-NORTH,194,269,205,2,166.15,0.7,1
2024-01-20,PROD0048,WH-EAST,202,282,215,4,166.64,0.7,1
2024-01-21,PROD0048,WH-EAST,254,260,176,7,77.39,1.0,1
2024-01-22,PROD0048,WH-NORTH,521,242,69,12,141.92,2.2,1
2024-01-23,PROD0048,WH-EAST,283,279,185,12,93.82,1.0,1
2024-01-24,PROD0048,WH-NORTH,446,254,106,6,124.27,1.8,1
2024-01-25,PROD0048,WH-SOUTH,0,133,133,8,17.97,0.0,1
2024-01-26,PROD0048,WH-EAST,549,300,117,7,183.49,1.8,1
2024-01-27,PROD0048,WH-EAST,370,323,200,2,90.9,1.1,1
2024-01-28,PROD0048,WH-SOUTH,726,214,0,6,93.63,3.4,0
2024-01-29,PROD0048,WH-NORTH,569,250,61,13,191.47,2.3,1
2024-01-30,PROD0048,WH-SOUTH,780,269,9,13,176.27,2.9,1
2024-01-31,PROD0048,WH-SOUTH,135,254,209,2,25.33,0.5,1
2024-02-01,PROD0048,WH-SOUTH,544,261,80,3,83.09,2.1,1
2024-02-02,PROD0048,WH-SOUTH,713,267,30,3,169.74,2.7,1
2024-02-03,PROD0048,WH-SOUTH,663,352,131,2,44.46,1.9,1
2024-02-04,PROD0048,WH-NORTH,0,234,234,9,131.39,0.0,1
2024-02-05,PROD0048,WH-SOUTH,524,205,31,2,37.07,2.6,1
2024-02-06,PROD0048,WH-NORTH,743,253,6,4,139.27,2.9,1
2024-02-07,PROD0048,WH-EAST,344,271,157,9,120.21,1.3,1
2024-02-08,PROD0048,WH-EAST,650,359,143,11,23.4,1.8,1
2024-02-09,PROD0048,WH-SOUTH,653,312,95,11,177.47,2.1,1
2024-02-10,PROD0048,WH-NORTH,447,281,132,4,197.84,1.6,1
2024-02-11,PROD0048,WH-EAST,218,198,126,5,137.39,1.1,1
2024-02-12,PROD0048,WH-NORTH,153,245,194,9,14.12,0.6,1
2024-02-13,PROD0048,WH-EAST,139,222,176,3,78.23,0.6,1
2024-02-14,PROD0048,WH-SOUTH,378,276,150,3,172.62,1.4,1
2024-02-15,PROD0048,WH-EAST,752,262,12,7,86.84,2.9,1
2024-02-16,PROD0048,WH-EAST,470,297,141,4,98.84,1.6,1
2024-02-17,PROD0048,WH-SOUTH,448,283,134,8,40.59,1.6,1
2024-02-18,PROD0048,WH-SOUTH,349,399,283,11,105.91,0.9,1
2024-02-19,PROD0048,WH-EAST,217,180,108,7,11.09,1.2,1
2024-02-20,PROD0048,WH-NORTH,449,304,155,8,6.54,1.5,1
2024-02-21,PROD0048,WH-EAST,244,267,186,3,120.89,0.9,1
2024-02-22,PROD0048,WH-EAST,528,310,134,8,31.99,1.7,1
2024-02-23,PROD0048,WH-EAST,447,341,192,2,31.89,1.3,1
2024-02-24,PROD0048,WH-EAST,457,247,95,14,174.42,1.9,1
2024-02-25,PROD0048,WH-NORTH,485,192,31,14,42.23,2.5,1
2024-02-26,PROD0048,WH-SOUTH,780,221,0,11,124.17,3.5,0
2024-02-27,PROD0048,WH-EAST,172,270,213,7,172.98,0.6,1
2024-02-28,PROD0048,WH-SOUTH,261,235,148,11,78.58,1.1,1
2024-02-29,PROD0048,WH-NORTH,334,248,137,13,122.6,1.3,1
2024-03-01,PROD0048,WH-NORTH,430,313,170,12,133.88,1.4,1
2024-03-02,PROD0048,WH-NORTH,565,299,111,12,186.06,1.9,1
2024-03-03,PROD0048,WH-SOUTH,242,228,148,5,117.53,1.1,1
2024-03-04,PROD0048,WH-NORTH,258,234,148,13,155.73,1.1,1
2024-03-05,PROD0048,WH-NORTH,378,270,144,6,130.33,1.4,1
2024-03-06,PROD0048,WH-NORTH,616,222,17,12,192.05,2.8,1
2024-03-07,PROD0048,WH-EAST,355,282,164,9,191.55,1.3,1
2024-03-08,PROD0048,WH-NORTH,268,221,132,8,7.22,1.2,1
2024-03-09,PROD0048,WH-EAST,694,132,0,2,127.96,5.3,0
2024-03-10,PROD0048,WH-NORTH,156,309,257,9,66.64,0.5,1
2024-03-11,PROD0048,WH-NORTH,553,273,89,8,50.71,2.0,1
2024-03-12,PROD0048,WH-NORTH,349,256,140,13,149.77,1.4,1
2024-03-13,PROD0048,WH-NORTH,631,353,143,4,198.37,1.8,1
2024-03-14,PROD0048,WH-EAST,544,169,0,7,95.17,3.2,0
2024-03-15,PROD0048,WH-SOUTH,375,194,69,13,115.83,1.9,1
2024-03-16,PROD0048,WH-SOUTH,492,301,137,8,20.53,1.6,1
2024-03-17,PROD0048,WH-NORTH,394,283,152,4,100.96,1.4,1
2024-03-18,PROD0048,WH-NORTH,765,295,40,10,67.38,2.6,1
2024-03-19,PROD0048,WH-SOUTH,289,290,194,11,189.9,1.0,1
2024-03-20,PROD0048,WH-NORTH,588,179,0,3,40.27,3.3,0
2024-03-21,PROD0048,WH-EAST,659,317,98,14,105.96,2.1,1
2024-03-22,PROD0048,WH-SOUTH,380,314,188,3,149.71,1.2,1
2024-03-23,PROD0048,WH-NORTH,183,244,183,6,163.75,0.8,1
2024-03-24,PROD0048,WH-NORTH,509,239,70,11,153.01,2.1,1
2024-03-25,PROD0048,WH-SOUTH,156,274,222,12,72.74,0.6,1
2024-03-26,PROD0048,WH-NORTH,500,234,68,2,117.43,2.1,1
2024-03-27,PROD0048,WH-EAST,308,259,157,3,112.92,1.2,1
2024-03-28,PROD0048,WH-NORTH,513,309,138,8,137.25,1.7,1
2024-03-29,PROD0048,WH-EAST,629,245,36,3,56.89,2.6,1
2024-03-30,PROD0048,WH-NORTH,492,264,100,3,38.42,1.9,1
2024-03-31,PROD0048,WH-NORTH,149,247,198,10,142.42,0.6,1
2024-04-01,PROD0048,WH-NORTH,769,248,0,12,198.36,3.1,0
2024-04-02,PROD0048,WH-SOUTH,353,229,112,8,119.57,1.5,1
2024-04-03,PROD0048,WH-SOUTH,152,238,188,10,166.6,0.6,1
2024-04-04,PROD0048,WH-SOUTH,232,295,218,2,180.49,0.8,1
2024-04-05,PROD0048,WH-SOUTH,342,245,131,9,11.55,1.4,1
2024-04-06,PROD0048,WH-EAST,590,315,119,11,169.82,1.9,1
2024-04-07,PROD0048,WH-EAST,493,323,159,14,74.57,1.5,1
2024-04-08,PROD0048,WH-EAST,489,220,57,3,84.06,2.2,1
2024-04-09,PROD0048,WH-NORTH,770,280,24,6,61.58,2.8,1
2024-04-10,PROD0048,WH-SOUTH,382,201,74,2,72.57,1.9,1
2024-04-11,PROD0048,WH-EAST,554,228,44,13,104.49,2.4,1
2024-04-12,PROD0048,WH-NORTH,0,307,307,10,45.36,0.0,1
2024-04-13,PROD0048,WH-NORTH,667,233,11,2,121.78,2.9,1
2024-04-14,PROD0048,WH-EAST,174,234,176,6,35.47,0.7,1
2024-04-15,PROD0048,WH-NORTH,329,321,212,5,136.34,1.0,1
2024-04-16,PROD0048,WH-EAST,758,296,44,9,61.16,2.6,1
2024-04-17,PROD0048,WH-EAST,307,249,147,2,29.03,1.2,1
2024-04-18,PROD0048,WH-EAST,676,215,0,6,116.02,3.1,0
2024-04-19,PROD0048,WH-NORTH,554,278,94,13,133.66,2.0,1
2024-04-20,PROD0048,WH-EAST,513,237,66,14,16.56,2.2,1
2024-04-21,PROD0048,WH-EAST,325,304,196,5,31.2,1.1,1
2024-04-22,PROD0048,WH-EAST,203,228,161,11,197.94,0.9,1
2024-04-23,PROD0048,WH-NORTH,0,229,229,13,104.89,0.0,1
2024-04-24,PROD0048,WH-NORTH,437,266,121,11,163.78,1.6,1
2024-04-25,PROD0048,WH-EAST,349,162,46,2,199.72,2.2,1
2024-04-26,PROD0048,WH-NORTH,417,262,123,6,105.68,1.6,1
2024-04-27,PROD0048,WH-EAST,152,408,358,8,164.44,0.4,1
2024-04-28,PROD0048,WH-NORTH,0,255,255,12,6.48,0.0,1
2024-04-29,PROD0048,WH-SOUTH,360,237,117,5,102.2,1.5,1
2024-04-30,PROD0048,WH-EAST,528,237,61,14,170.47,2.2,1
2024-05-01,PROD0048,WH-EAST,756,113,0,6,57.98,6.7,0
2024-05-02,PROD0048,WH-EAST,336,394,282,5,86.89,0.9,1
2024-05-03,PROD0048,WH-EAST,692,360,130,10,104.78,1.9,1
2024-05-04,PROD0048,WH-SOUTH,447,201,52,10,197.25,2.2,1
2024-05-05,PROD0048,WH-SOUTH,690,279,49,8,163.54,2.5,1
2024-05-06,PROD0048,WH-EAST,771,311,54,7,185.94,2.5,1
2024-05-07,PROD0048,WH-NORTH,635,236,25,8,179.17,2.7,1
2024-05-08,PROD0048,WH-SOUTH,355,299,181,13,121.48,1.2,1
2024-05-09,PROD0048,WH-NORTH,479,226,67,3,178.99,2.1,1
2024-05-10,PROD0048,WH-SOUTH,596,296,98,8,172.84,2.0,1
2024-05-11,PROD0048,WH-EAST,213,206,135,5,178.63,1.0,1
2024-05-12,PROD0048,WH-EAST,548,202,20,7,116.8,2.7,1
2024-05-13,PROD0048,WH-SOUTH,542,231,51,8,169.94,2.3,1
2024-05-14,PROD0048,WH-NORTH,163,311,257,4,92.44,0.5,1
2024-05-15,PROD0048,WH-SOUTH,288,277,181,14,69.7,1.0,1
2024-05-16,PROD0048,WH-SOUTH,177,155,96,7,114.39,1.1,1
2024-05-17,PROD0048,WH-NORTH,708,195,0,6,190.66,3.6,0
2024-05-18,PROD0048,WH-NORTH,162,276,222,3,122.38,0.6,1
2024-05-19,PROD0048,WH-SOUTH,319,279,173,11,159.02,1.1,1
2024-05-20,PROD0048,WH-SOUTH,420,254,114,6,169.33,1.7,1
2024-05-21,PROD0048,WH-NORTH,666,231,9,7,12.52,2.9,1
2024-05-22,PROD0048,WH-SOUTH,199,213,147,5,78.59,0.9,1
2024-05-23,PROD0048,WH-EAST,724,265,24,3,139.47,2.7,1
2024-05-24,PROD0048,WH-EAST,604,184,0,9,21.17,3.3,0
2024-05-25,PROD0048,WH-SOUTH,685,314,86,9,122.33,2.2,1
2024-05-26,PROD0048,WH-NORTH,736,272,27,4,113.53,2.7,1
2024-05-27,PROD0048,WH-EAST,763,168,0,9,107.24,4.5,0
2024-05-28,PROD0048,WH-SOUTH,656,203,0,14,105.25,3.2,0
2024-05-29,PROD0048,WH-NORTH,550,318,135,6,72.28,1.7,1
2024-05-30,PROD0048,WH-SOUTH,244,222,141,14,125.1,1.1,1
2024-05-31,PROD0048,WH-SOUTH,616,164,0,3,80.72,3.8,0
2024-06-01,PROD0048,WH-NORTH,293,196,99,3,103.2,1.5,1
2024-06-02,PROD0048,WH-NORTH,195,362,297,7,72.81,0.5,1
2024-06-03,PROD0048,WH-SOUTH,243,241,160,7,143.46,1.0,1
2024-06-04,PROD0048,WH-EAST,173,315,258,13,47.65,0.5,1
2024-06-05,PROD0048,WH-SOUTH,460,329,176,14,124.83,1.4,1
2024-06-06,PROD0048,WH-EAST,436,131,0,13,57.94,3.3,0
2024-06-07,PROD0048,WH-SOUTH,359,226,107,11,91.49,1.6,1
2024-06-08,PROD0048,WH-SOUTH,464,250,96,8,29.49,1.9,1
2024-06-09,PROD0048,WH-SOUTH,589,200,4,9,37.26,2.9,1
2024-06-10,PROD0048,WH-NORTH,772,268,11,13,96.25,2.9,1
2024-06-11,PROD0048,WH-SOUTH,505,228,60,3,15.86,2.2,1
2024-06-12,PROD0048,WH-SOUTH,267,249,160,3,186.71,1.1,1
2024-06-13,PROD0048,WH-SOUTH,488,235,73,6,96.81,2.1,1
2024-06-14,PROD0048,WH-SOUTH,477,196,37,10,99.88,2.4,1
2024-06-15,PROD0048,WH-EAST,485,280,119,4,57.65,1.7,1
2024-06-16,PROD0048,WH-SOUTH,545,216,35,3,174.33,2.5,1
2024-06-17,PROD0048,WH-EAST,278,230,138,12,96.46,1.2,1
2024-06-18,PROD0048,WH-EAST,215,350,279,3,74.84,0.6,1
2024-06-19,PROD0048,WH-NORTH,739,310,64,8,129.77,2.4,1
2024-06-20,PROD0048,WH-SOUTH,676,261,36,13,27.98,2.6,1
2024-06-21,PROD0048,WH-EAST,385,234,106,6,71.37,1.6,1
2024-06-22,PROD0048,WH-NORTH,354,222,104,5,153.31,1.6,1
2024-06-23,PROD0048,WH-EAST,461,177,24,10,170.23,2.6,1
2024-06-24,PROD0048,WH-NORTH,675,261,36,13,68.64,2.6,1
2024-06-25,PROD0048,WH-SOUTH,568,189,0,10,149.6,3.0,0
2024-06-26,PROD0048,WH-SOUTH,166,231,176,9,173.32,0.7,1
2024-06-27,PROD0048,WH-NORTH,174,389,331,4,50.94,0.4,1
2024-06-28,PROD0048,WH-EAST,757,191,0,12,193.12,4.0,0
2024-01-01,PROD0049,WH-SOUTH,619,292,86,10,125.33,2.1,1
2024-01-02,PROD0049,WH-NORTH,361,266,146,6,140.23,1.4,1
2024-01-03,PROD0049,WH-SOUTH,885,306,11,13,96.02,2.9,1
2024-01-04,PROD0049,WH-SOUTH,705,283,48,5,199.42,2.5,1
2024-01-05,PROD0049,WH-EAST,229,340,264,10,137.92,0.7,1
2024-01-06,PROD0049,WH-SOUTH,307,363,261,3,157.44,0.8,1
2024-01-07,PROD0049,WH-EAST,637,273,61,7,32.44,2.3,1
2024-01-08,PROD0049,WH-NORTH,795,225,0,2,195.13,3.5,0
2024-01-09,PROD0049,WH-SOUTH,887,306,11,14,30.33,2.9,1
2024-01-10,PROD0049,WH-SOUTH,233,350,273,7,174.08,0.7,1
2024-01-11,PROD0049,WH-EAST,791,247,0,6,105.11,3.2,0
2024-01-12,PROD0049,WH-NORTH,724,205,0,7,50.39,3.5,0
2024-01-13,PROD0049,WH-EAST,770,259,3,6,84.44,3.0,1
2024-01-14,PROD0049,WH-EAST,701,192,0,5,91.36,3.7,0
2024-01-15,PROD0049,WH-SOUTH,190,224,161,9,199.81,0.8,1
2024-01-16,PROD0049,WH-NORTH,791,408,145,10,52.16,1.9,1
2024-01-17,PROD0049,WH-NORTH,783,251,0,4,119.9,3.1,0
2024-01-18,PROD0049,WH-SOUTH,644,225,11,4,99.68,2.9,1
2024-01-19,PROD0049,WH-EAST,895,331,33,11,85.47,2.7,1
2024-01-20,PROD0049,WH-NORTH,863,276,0,5,100.23,3.1,0
2024-01-21,PROD0049,WH-EAST,459,331,178,13,53.59,1.4,1
2024-01-22,PROD0049,WH-NORTH,479,324,165,12,44.72,1.5,1
2024-01-23,PROD0049,WH-EAST,524,415,241,6,176.06,1.3,1
2024-01-24,PROD0049,WH-EAST,298,324,225,13,156.98,0.9,1
2024-01-25,PROD0049,WH-EAST,352,269,152,6,141.8,1.3,1
2024-01-26,PROD0049,WH-EAST,634,241,30,12,131.89,2.6,1
2024-01-27,PROD0049,WH-EAST,468,287,131,10,181.11,1.6,1
2024-01-28,PROD0049,WH-NORTH,545,318,137,13,125.56,1.7,1
2024-01-29,PROD0049,WH-EAST,537,281,102,4,65.7,1.9,1
2024-01-30,PROD0049,WH-NORTH,600,383,183,7,171.1,1.6,1
2024-01-31,PROD0049,WH-NORTH,699,279,46,14,185.82,2.5,1
2024-02-01,PROD0049,WH-EAST,541,274,94,7,131.32,2.0,1
2024-02-02,PROD0049,WH-NORTH,541,355,175,12,61.3,1.5,1
2024-02-03,PROD0049,WH-EAST,0,331,331,14,168.45,0.0,1
2024-02-04,PROD0049,WH-NORTH,343,338,224,11,109.36,1.0,1
2024-02-05,PROD0049,WH-EAST,234,309,231,7,199.42,0.8,1
2024-02-06,PROD0049,WH-EAST,468,348,192,2,119.56,1.3,1
2024-02-07,PROD0049,WH-SOUTH,535,311,133,11,181.27,1.7,1
2024-02-08,PROD0049,WH-SOUTH,436,411,266,9,5.42,1.1,1
2024-02-09,PROD0049,WH-SOUTH,504,406,238,5,196.84,1.2,1
2024-02-10,PROD0049,WH-EAST,590,273,77,13,146.87,2.2,1
2024-02-11,PROD0049,WH-SOUTH,681,297,70,6,28.53,2.3,1
2024-02-12,PROD0049,WH-SOUTH,610,411,208,12,5.86,1.5,1
2024-02-13,PROD0049,WH-EAST,165,206,151,2,176.69,0.8,1
2024-02-14,PROD0049,WH-NORTH,293,266,169,2,91.76,1.1,1
2024-02-15,PROD0049,WH-NORTH,859,187,0,4,5.8,4.6,0
2024-02-16,PROD0049,WH-EAST,225,372,297,14,128.09,0.6,1
2024-02-17,PROD0049,WH-SOUTH,277,334,242,4,114.26,0.8,1
2024-02-18,PROD0049,WH-NORTH,425,373,232,14,30.27,1.1,1
2024-02-19,PROD0049,WH-NORTH,749,243,0,10,131.98,3.1,0
2024-02-20,PROD0049,WH-EAST,340,267,154,13,70.73,1.3,1
2024-02-21,PROD0049,WH-SOUTH,647,256,41,9,125.28,2.5,1
2024-02-22,PROD0049,WH-NORTH,694,210,0,5,167.74,3.3,0
2024-02-23,PROD0049,WH-NORTH,551,260,77,2,15.69,2.1,1
2024-02-24,PROD0049,WH-EAST,167,363,308,5,75.04,0.5,1
2024-02-25,PROD0049,WH-NORTH,753,337,86,9,86.7,2.2,1
2024-02-26,PROD0049,WH-EAST,273,345,254,5,149.41,0.8,1
2024-02-27,PROD0049,WH-SOUTH,237,297,218,2,114.87,0.8,1
2024-02-28,PROD0049,WH-NORTH,609,322,119,8,167.6,1.9,1
2024-02-29,PROD0049,WH-NORTH,419,219,80,3,132.86,1.9,1
2024-03-01,PROD0049,WH-EAST,683,425,198,3,33.25,1.6,1
2024-03-02,PROD0049,WH-SOUTH,640,218,5,6,31.19,2.9,1
2024-03-03,PROD0049,WH-SOUTH,608,246,44,9,85.51,2.5,1
2024-03-04,PROD0049,WH-SOUTH,790,335,72,10,155.0,2.4,1
2024-03-05,PROD0049,WH-EAST,267,322,233,5,138.75,0.8,1
2024-03-06,PROD0049,WH-NORTH,171,262,205,12,29.86,0.7,1
2024-03-07,PROD0049,WH-NORTH,713,365,128,8,134.64,2.0,1
2024-03-08,PROD0049,WH-NORTH,644,327,113,4,153.82,2.0,1
2024-03-09,PROD0049,WH-NORTH,216,171,99,9,189.17,1.3,1
2024-03-10,PROD0049,WH-EAST,780,339,79,10,14.28,2.3,1
2024-03-11,PROD0049,WH-EAST,277,298,206,5,145.65,0.9,1
2024-03-12,PROD0049,WH-SOUTH,353,267,150,3,132.83,1.3,1
2024-03-13,PROD0049,WH-NORTH,0,367,367,10,55.5,0.0,1
2024-03-14,PROD0049,WH-NORTH,715,287,49,5,166.72,2.5,1
2024-03-15,PROD0049,WH-NORTH,721,232,0,3,73.7,3.1,0
2024-03-16,PROD0049,WH-EAST,719,284,45,13,149.68,2.5,1
2024-03-17,PROD0049,WH-EAST,428,274,132,4,47.87,1.6,1
2024-03-18,PROD0049,WH-NORTH,692,282,52,3,19.61,2.5,1
2024-03-19,PROD0049,WH-NORTH,732,412,168,3,101.5,1.8,1
2024-03-20,PROD0049,WH-EAST,836,383,105,3,144.1,2.2,1
2024-03-21,PROD0049,WH-EAST,0,410,410,12,25.59,0.0,1
2024-03-22,PROD0049,WH-NORTH,501,357,190,9,179.81,1.4,1
2024-03-23,PROD0049,WH-NORTH,437,235,90,4,47.37,1.9,1
